Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
12717,13350252,Leimingdong,"2025-02-16 11:10:36",0.76315,1,leimingdong
12718,13350318,"Yashvi Trivedi #2","2025-02-16 11:29:38",0.76315,1,peachcobbler
12719,13343332,"Calix Tan","2025-02-16 13:52:03",0.76315,5,calixtan
12720,13350791,"Rishita Verma","2025-02-16 13:51:08",0.76315,1,rishitaverma
12721,13350886,"PAVAN KUMAR K N","2025-02-16 14:15:12",0.76315,1,pavankumarkn2002
12722,13351290,Cruznik,"2025-02-16 16:00:57",0.76315,1,cruznik
12723,13351565,ZhichaoWang98,"2025-02-17 08:08:02",0.76315,5,zhichaowang98
12724,13351665,"Fatima Ashraf","2025-02-16 17:48:52",0.76315,1,fatimaashraf99
12725,13352387,"Jcfvc Tdcjjv","2025-02-16 22:40:00",0.76315,1,jcfvctdcjjv
12726,13353585,ParkSangil0917,"2025-02-17 07:09:49",0.76315,5,parksangil0917
12727,13353704,Wasuan,"2025-02-17 06:51:03",0.76315,1,wasuan
12728,13354254,zivmax,"2025-02-17 09:10:15",0.76315,1,zivmax
12729,13355591,"Kaustav Sinha Ray","2025-02-17 14:17:14",0.76315,2,kaustavsinharay
12730,13355440,"Harsh Mathankar","2025-02-22 15:04:32",0.76315,5,harshmathankar
12731,13356388,"Vishal Singh Dogra","2025-02-17 16:35:58",0.76315,2,vishalsinghdogra
12732,13358051,"kabi hou","2025-02-18 01:55:40",0.76315,1,kabihou
12733,13359948,"Atesam Abdullah","2025-02-18 10:42:08",0.76315,5,atesamabdullah
12734,13360226,"Najeed Mubasher","2025-02-18 11:47:46",0.76315,1,najeedmubasher
12735,13360198,"Ahmad Mansoor","2025-02-18 11:53:49",0.76315,2,ahm101
12736,13360196,"Hashir Ali Bajwa","2025-02-18 11:54:27",0.76315,3,hashiralibajwa
12737,11558072,tkdsss,"2025-02-18 13:13:04",0.76315,1,tkdsss
12738,13361081,"Elhussein A. Abdelhamid","2025-02-18 15:10:09",0.76315,1,elhusseinaabdelhamid
12739,13361563,"syu kikkawa","2025-02-18 17:11:36",0.76315,1,syukikkawa
12740,13355785,"Rawan Abdelgwad","2025-02-18 18:25:17",0.76315,1,r1abdelgwad
12741,13361887,"Christopher Burma","2025-02-18 18:29:32",0.76315,1,christopherburma
12742,13362626,"hachi 78","2025-03-15 04:34:32",0.76315,2,hachi78
12743,13362752,lulu01,"2025-02-19 00:07:37",0.76315,2,lulu01
12744,3402234,sarathmurugan,"2025-02-19 13:16:39",0.76315,1,sarathmurugan
12745,13368623,YOUNGSHAYAN,"2025-02-19 15:13:56",0.76315,5,youngshayan
12746,13369040,"Tarik Furkan ATAC","2025-02-19 15:28:35",0.76315,1,tarkfurkanata
12747,13369463,Fluuvys,"2025-02-19 15:58:02",0.76315,1,fluuvys
12748,13371630,"chloe wu","2025-02-19 19:40:09",0.76315,1,chloewu10
12749,13372080,"mustafa Oun","2025-02-19 22:30:49",0.76315,1,mustafaoun
12750,13372661,"Rotte Sharanya ","2025-02-20 01:58:15",0.76315,1,rottesharanya
12751,13375498,"Hemant Bbs","2025-02-20 13:13:11",0.76315,1,hemantbbs
12752,12931233,yuya00001,"2025-02-20 16:30:42",0.76315,1,yuya00001
12753,2140626,"Sushant Pupneja","2025-02-20 17:35:11",0.76315,6,sushantpupneja
12754,13376529,"Tiziano Stefani","2025-02-20 17:16:03",0.76315,3,tizianostefani
12755,13378630,"Estela Rodriguez","2025-02-21 01:12:25",0.76315,1,estelarodriguez
12756,13381005,SanzhSar,"2025-02-21 12:18:21",0.76315,2,sanzhsar
12757,13382586,"Elizaveta Demina563","2025-03-07 17:00:38",0.76315,4,elizavetademina563
12758,13362649,"Louis Broucke","2025-02-21 22:23:23",0.76315,9,louisbroucke
12759,13387169,"Yuika Saito","2025-02-22 15:27:54",0.76315,1,yuikasaito
12760,13236266,RaaaayN!,"2025-02-22 22:33:34",0.76315,2,raaaayn
12761,13388708,"miguel hernandez perez","2025-02-23 01:37:07",0.76315,1,miguelhernandezperez
12762,13389423,"Masayoshi Kanno","2025-02-23 06:58:16",0.76315,1,masayoshikanno
12763,13389457,linkgeigei,"2025-02-23 07:19:25",0.76315,3,linkgeigei
12764,5580125,GongKe,"2025-02-23 11:56:25",0.76315,2,gongke
12765,13389504,"James Chen #4","2025-02-24 11:23:56",0.76315,9,jameschen1984
12766,13389746,AryaVijayan,"2025-02-23 08:53:41",0.76315,1,aryavijayan14
12767,13382122,fatemeh_13800099,"2025-02-23 11:57:30",0.76315,2,fatemeh13800099
12768,4522412,akiyama0712,"2025-02-23 16:21:42",0.76315,1,akiyama0712
12769,13384009,"Ngoc LE","2025-02-23 18:11:09",0.76315,2,lengocduyvu
12770,13391372,Aleksandr88p,"2025-02-23 18:23:13",0.76315,1,aleksandr88p
12771,13392427,"Kaizen Nathani","2025-02-24 03:14:56",0.76315,1,kaizu98
12772,13392152,ScottEllis123,"2025-02-25 02:08:15",0.76315,20,scottellis123
12773,13393431,Yuya26,"2025-02-24 07:54:39",0.76315,1,yuya26
12774,13393956,中野和哉,"2025-02-24 09:46:18",0.76315,1,kazuya3588
12775,13396079,AlexGB56,"2025-02-24 19:02:59",0.76315,1,alexgb56
12776,9512700,"Jampala Bharath","2025-02-24 20:09:32",0.76315,1,jampalabharath
12777,13397229,MytreAcct,"2025-02-25 02:33:18",0.76315,1,mytreacct
12778,13389515,ChenJungJung,"2025-02-27 13:35:19",0.76315,14,chenjungjung65
12779,13399040,"Aakash LNU","2025-02-25 10:12:00",0.76315,1,aakashlnu
12780,13399356,"Lak Lok","2025-02-25 11:41:49",0.76315,1,laklok
12781,13399870,tzuyee,"2025-02-25 13:47:35",0.76315,2,tzuyee
12782,13400121,"[Deleted] e3a7b89f-7513-408c-af9c-27ff4be81762","2025-02-25 14:45:26",0.76315,1,del=81547b9cb2780342
12783,13400482,"Ishita Gaur","2025-02-25 16:09:09",0.76315,1,ishitagaur1
12784,13400756,"ARNAB CHAKRABORTY","2025-02-25 18:54:59",0.76315,3,arnabc27
12785,13401204,"Luiz Fernando Scuracchio Vieira","2025-02-25 19:30:45",0.76315,1,luizfernandosv
12786,13401700,PINKLODA,"2025-02-25 22:12:42",0.76315,1,pinkloda
12787,13394255,rioh07,"2025-02-27 09:41:51",0.76315,15,rioh07
12788,13403866,Hiroki_otsuka,"2025-02-26 08:28:16",0.76315,1,otsukanagase
12789,13404732,"Amin Shahamat","2025-02-26 11:33:23",0.76315,1,ashahamatnaderi
12790,13255805,La_Croqueta,"2025-02-26 14:16:43",0.76315,1,lacroqueta
12791,13406933,"Matt Marshallian","2025-02-26 21:37:37",0.76315,3,mattmarshallian
12792,13407444,"Yuxi Luo","2025-02-27 00:38:42",0.76315,1,yuxiluo95
12793,13407641,BraHer,"2025-02-27 01:47:35",0.76315,1,braher
12794,13407852,"Rikito MOICHI","2025-02-27 02:52:01",0.76315,2,rikitomoichi
12795,13407994,ZhangPengyu20020330,"2025-02-27 03:48:08",0.76315,2,zhangpengyu20020330
12796,13408587,AnkithS07,"2025-02-27 06:02:34",0.76315,1,ankiths07
12797,13409144,"kelvinkv chen","2025-02-27 08:03:26",0.76315,1,kelvinkvchen
12798,13409333,"ych 233","2025-02-27 08:50:11",0.76315,2,ych233
12799,13409447,"Demet Baltan","2025-02-27 09:13:39",0.76315,1,demetbaltan
12800,13409763,齋藤龍輝,"2025-02-27 10:35:25",0.76315,1,ssrryyuu
12801,11819383,pakaaaaaaaaaa,"2025-02-27 13:20:11",0.76315,1,pakaaaaaaaaaa
12802,13410434,"Juan Sigman","2025-02-27 13:27:41",0.76315,1,juansigman
12803,13409795,"Jan-Vincent Harre","2025-02-27 15:26:11",0.76315,3,janvincentharre
12804,13412895,"Carsyn Leistikow","2025-02-27 23:50:48",0.76315,2,carsynleistikow
12805,13413022,"Ellie Branca","2025-02-28 01:37:42",0.76315,1,elliebranca
12806,13415260,"YAMMANURU SETHU KUMAR REDDY","2025-02-28 09:46:40",0.76315,2,sethukumarreddy2003
12807,13415281,"Chen Shuaiheng","2025-02-28 09:19:27",0.76315,1,chenshuaiheng
12808,13405058,xiuzhechen,"2025-02-28 10:26:28",0.76315,1,xiuzhechen
12809,13405076,"Justin Haryanto","2025-02-28 17:50:49",0.76315,12,justinharyanto
12810,13417912,"Naumov Dmitry","2025-02-28 18:44:39",0.76315,7,yanecoder
12811,13418385,sebasnaranjo215,"2025-02-28 21:04:00",0.76315,3,sebasnaranjo215
12812,13418400,"Grace Kenefick","2025-02-28 20:54:14",0.76315,1,gracekenefick
12813,13418426,"Sophie Page","2025-02-28 21:00:36",0.76315,1,sophiepage
12814,13418549,"Touradou Aïdara","2025-02-28 21:51:27",0.76315,3,touradouadara
12815,13419408,julyhuang,"2025-03-01 05:02:47",0.76315,2,julyhuang
12816,13420061,Mittronus1230,"2025-03-01 07:05:26",0.76315,1,mittronus1230
12817,13420070,"jihua zhangzz","2025-03-01 07:09:09",0.76315,2,jihuazhangzz
12818,13420125,下村武弘,"2025-03-01 07:24:43",0.76315,1,taaaakeeee
12819,13420050,"james d south","2025-03-01 07:59:00",0.76315,1,jamesdsouth
12820,13420293,kanata760,"2025-03-01 08:06:56",0.76315,1,kanata760
12821,13419598,JJwang25,"2025-03-01 09:14:20",0.76315,6,jjwang25
12822,12571615,"Mahesh Chandra #2","2025-03-01 11:51:54",0.76315,1,maheshchandr26
12823,13421776,BesteALTINER,"2025-03-01 14:19:19",0.76315,1,bestealtiner
12824,13422636,"Andrey Shukin ","2025-03-08 16:39:02",0.76315,5,andreyshukin
12825,13397495,"Ayesha Anika","2025-03-01 20:01:34",0.76315,11,ayeshaanika2001
12826,13423560,tomiichi,"2025-03-02 00:36:59",0.76315,1,tomiichi
12827,13424269,lkx666888plus,"2025-03-02 05:45:15",0.76315,1,lkx666888plus
12828,13425115,"JITENDRA KUMAR","2025-03-02 08:45:23",0.76315,1,jittub45
12829,13425364,"ADITYA NARVATE","2025-03-03 10:34:33",0.76315,4,adityanarvate
12830,13425791,Borishfdhf,"2025-03-02 11:53:07",0.76315,1,borishfdhf
12831,11582066,"Rachael Song","2025-03-02 12:19:07",0.76315,1,streamsong
12832,13425886,Lukrusy,"2025-03-21 08:48:09",0.76315,8,lukrusy
12833,13425924,滝田悠介,"2025-03-02 12:28:06",0.76315,1,tkt0214
12834,13427500,"Taha Göktan","2025-03-02 19:31:47",0.76315,1,tahagktan
12835,13428025,"Madoka Shirasaki","2025-03-08 13:48:28",0.76315,3,madokashirasaki
12836,11196913,Nobody_yix,"2025-03-18 14:37:54",0.76315,5,nobodyyix
12837,13428623,"Mike Han","2025-03-03 03:28:27",0.76315,2,han517
12838,13428853,Reza_Soley,"2025-03-03 04:38:36",0.76315,1,rezasoley
12839,4750676,"kazuki yoda","2025-03-03 09:54:30",0.76315,1,imoyarou007
12840,13430170,ningning0202,"2025-03-03 10:03:00",0.76315,1,ningning0202
12841,13426432,yssoab,"2025-03-03 11:18:31",0.76315,3,yssoab
12842,13410469,"Yeung Chun Pang","2025-03-03 12:44:47",0.76315,6,yeungchunpang
12843,13430700,Jung1e,"2025-03-03 12:09:26",0.76315,1,jung1e
12844,12932712,"aixuan dong","2025-03-20 13:13:43",0.76315,5,aixuandong
12845,13431075,"Marek Górski","2025-03-03 13:18:26",0.76315,1,marekgrski
12846,13431078,"Tian Yao","2025-03-03 13:19:21",0.76315,1,ty12321yt
12847,13431312,"punnaporn rod-ong","2025-03-31 16:55:07",0.76315,3,punnapornrodong
12848,13431598,"Orapich Chauysai","2025-03-31 16:54:31",0.76315,4,orapichchauysai
12849,13431738,HMMoonWhite,"2025-03-03 15:26:58",0.76315,1,hmmoonwhite
12850,13432147,"Grace Heeren","2025-03-03 16:43:43",0.76315,1,graceheeren
12851,13432200,SaltzSnow,"2025-03-03 16:54:04",0.76315,1,saltzsnow
12852,13432466,"Ethan J. Schauder","2025-03-03 17:58:58",0.76315,1,ethanjschauder
12853,13432698,"pawin suktakchan","2025-03-03 18:56:55",0.76315,1,kotaroful
12854,13372276,pinecone24,"2025-03-03 23:49:53",0.76315,2,pinecone24
12855,13434159,"Karthik Prem","2025-03-03 23:58:34",0.76315,1,karthikprem
12856,13435858,jackjackchan,"2025-03-05 13:42:41",0.76315,5,jackjackchan
12857,13435949,"Achmad Haikal","2025-03-04 06:25:30",0.76315,1,achmadhaikal
12858,13436906,"Wong Ming Hon","2025-03-04 09:17:23",0.76315,1,wongminghon
12859,13437532,"Xinyuan Shan","2025-03-04 11:32:52",0.76315,1,xinyuanshan
12860,13438082,Ensari,"2025-03-04 13:20:14",0.76315,1,ensari
12861,13438939,"zt Young","2025-03-04 16:12:54",0.76315,1,snipery
12862,13439154,Kremlin_Needs_Buffs,"2025-03-04 16:53:04",0.76315,1,kremlinneedsbuffs
12863,13439908,"Huseyin Dogan","2025-03-16 23:27:18",0.76315,2,huseyinndogan
12864,886283,The_ducks,"2025-03-04 19:18:58",0.76315,3,"cnasioudis,ioanniswd"
12865,13440056,"Jair Ramirez","2025-03-04 19:36:30",0.76315,1,jaircodes
12866,13440610,"Kir Pau","2025-03-04 22:34:55",0.76315,4,kirpau
12867,13441186,"David Lee #10","2025-03-05 01:07:54",0.76315,1,davidlee0889
12868,778208,small菠萝,"2025-03-05 03:21:16",0.76315,1,nipi64310
12869,13442577,"Bhaskar Kuruvangattil Rejis","2025-03-05 18:06:11",0.76315,4,bhaskarbkr
12870,13442652,vishal441,"2025-03-05 06:53:34",0.76315,1,vishal441
12871,13442779,SamadAhmad7,"2025-03-05 07:22:12",0.76315,1,samadahmad7
12872,13443431,"Fung Chung Hey","2025-03-07 12:54:46",0.76315,2,fungchunghey
12873,13443473,Patsywys,"2025-03-05 09:25:42",0.76315,1,patsywys
12874,13443519,lovelyst115,"2025-03-05 09:35:53",0.76315,1,lovelyst115
12875,13443806,Rubik-kaggle,"2025-03-05 10:32:09",0.76315,1,rubikkaggle
12876,13444698,zfChen11,"2025-03-05 14:01:55",0.76315,1,zfchen11
12877,13444863,"Yoshiaki Tabata","2025-03-05 14:35:46",0.76315,1,yoshiakitabata
12878,13445213,"en mo","2025-03-05 16:00:43",0.76315,2,aidenmo
12879,13446012,yy0122,"2025-03-05 19:10:11",0.76315,1,yy0122
12880,13326500,Niall.KS,"2025-03-05 23:18:31",0.76315,2,niallks
12881,13446914,"Andrey Kharin 369492","2025-03-05 23:59:10",0.76315,2,andreykharin
12882,13447030,"Shahd Alhindawy","2025-03-06 00:41:22",0.76315,1,shahdalhindawy
12883,13447998,"Samuel Castillo Guti","2025-03-06 04:34:02",0.76315,1,samuelcastilloguti
12884,13448322,"Jun Nohara","2025-03-06 06:00:51",0.76315,1,junnohara
12885,13333173,Rzpd,"2025-03-06 07:09:29",0.76315,2,rzdanur
12886,13448746,KryzeZZZ,"2025-03-06 07:35:35",0.76315,2,kryzezzz
12887,13448834,蒋歪歪yy,"2025-03-06 07:53:44",0.76315,1,jyynjulip
12888,13449169,"Nagy Balázs-Márk","2025-03-06 08:59:16",0.76315,1,nagybalzsmrk
12889,13448981,盖世馄饨,"2025-03-06 09:12:07",0.76315,2,gaishi
12890,13450174,"Toshifumi Komiya","2025-03-06 12:41:44",0.76315,1,toshifumikomiya
12891,13450499,dimix19,"2025-03-06 13:51:19",0.76315,1,dimix19
12892,13450541,"Lerika Ponomaryova","2025-03-06 13:58:21",0.76315,1,lerikaponomaryova
12893,13451303,baibai721,"2025-03-06 16:45:03",0.76315,1,baibai721
12894,13451314,SuhaylAnis,"2025-03-08 22:46:54",0.76315,2,suhaylanis
12895,13451689,"Martin Navarrete","2025-03-06 17:53:00",0.76315,1,martinnavarrete0429
12896,13453637,"Adam Zhu","2025-03-07 02:41:46",0.76315,1,adamczhu
12897,1178757,"Takamichi Toda","2025-03-07 03:46:34",0.76315,16,takamichitoda
12898,13454000,"Dan Muendo","2025-03-07 04:11:48",0.76315,1,danmuendo
12899,13454432,jangyunseo,"2025-03-07 06:02:09",0.76315,1,jangyunseo4547
12900,13454860,"Fuga Shimosako","2025-03-07 07:28:48",0.76315,1,fugashimosako
12901,13455998,EvilPotatoDog,"2025-03-07 11:57:20",0.76315,2,evilpotatodog
12902,13456117,ionnnnn,"2025-03-07 12:12:25",0.76315,1,ionnnnn
12903,13456166,LVX_VITAE,"2025-03-17 04:45:30",0.76315,2,lvxvitae
12904,13456304,"Eagle Bear","2025-03-19 03:16:40",0.76315,2,eaglebear
12905,13456529,"Hermann Rosch","2025-03-07 16:21:46",0.76315,3,hermannrosch
12906,13457291,"Sakthi 2k04","2025-03-07 16:46:25",0.76315,1,sakthi2k04
12907,12718275,"Anna Verbytska","2025-03-24 10:44:18",0.76315,12,annaverbytska
12908,13458587,平野竜貴,"2025-03-28 23:24:19",0.76315,2,hiraaaaah
12909,13458776,restusugiharto,"2025-03-08 02:20:17",0.76315,1,restusugiharto
12910,13458848,accerail,"2025-03-08 02:49:10",0.76315,1,accerail
12911,13459707,"Harsh Hande","2025-03-09 18:41:27",0.76315,2,harshhande
12912,13459906,"Akshita Gupta 2321","2025-03-08 08:04:02",0.76315,1,akshitagupta2321
12913,13462201,"Zhaonan Guo","2025-03-08 15:26:05",0.76315,1,zhaonanguo
12914,13462302,Guozhaonan,"2025-03-25 10:13:23",0.76315,4,guozhaonan
12915,13462318,"山崎 駿","2025-03-08 15:53:35",0.76315,1,shunyamazakichem
12916,13463955,tokiya.oyama,"2025-03-09 01:55:34",0.76315,1,woym0402
12917,13464071,ugly2333,"2025-03-09 02:38:34",0.76315,1,ugly2333
12918,13465071,Garaso,"2025-03-09 08:02:33",0.76315,1,garaso
12919,13465170,"Pi Xiang","2025-03-09 08:31:52",0.76315,1,wywxys
12920,13465867,"ali satar alzeady","2025-03-09 11:38:11",0.76315,1,alisataralzeady
12921,117908,"pranaydave9 .","2025-03-09 12:29:19",0.76315,6,pranaydave9
12922,13466124,"Soren Shaw","2025-03-09 12:41:01",0.76315,2,sorenshaw
12923,13466907,lixxxxxxxx,"2025-03-09 16:45:22",0.76315,2,lixxxxxxxx
12924,13467135,Youthful_Banzi,"2025-03-09 17:08:37",0.76315,2,youthfulbanzi
12925,13467357,"youcheng sun","2025-03-09 18:20:21",0.76315,1,youchengsun
12926,13467649,"Stepan G","2025-03-09 19:58:30",0.76315,1,pernungusrolfernut
12927,13469235,"Greshma 123","2025-03-10 06:07:29",0.76315,1,greshma123
12928,13469332,"S. Siddiquie","2025-03-10 06:25:06",0.76315,1,ssiddiquie
12929,13469925,"[Deleted] 1bc165fc-203c-414d-8ce9-8b48870dd9f8","2025-03-11 14:33:08",0.76315,20,del=38472153a27fbc16
12930,13470345,"LAI Yu Ching","2025-03-10 09:00:54",0.76315,1,holysith
12931,13470728,optickx,"2025-03-18 13:02:18",0.76315,2,optickx
12932,13471528,priyankam321,"2025-03-10 17:02:29",0.76315,2,priyankam321
12933,13471665,"Hiroya Nakayasu","2025-03-11 17:10:34",0.76315,4,hiroyanakayasu
12934,13473024,"Daniel Herrera Torres","2025-03-10 18:02:56",0.76315,1,danielherreratorres
12935,13473037,"İrem Nayim","2025-03-10 18:06:02",0.76315,1,remnayim
12936,13473112,Mehrdads,"2025-03-10 18:32:50",0.76315,3,mehrdadsoleimany87
12937,13473269,"Fabrice Br","2025-03-11 20:51:03",0.76315,2,fabricebr
12938,12764017,"Thiago Pedro1","2025-03-10 21:15:08",0.76315,4,thiagopedro1
12939,13473968,"Kenan Karaaa","2025-03-10 22:13:32",0.76315,1,kenankaraaa
12940,13473971,"Buğra Yüksel","2025-03-10 22:13:58",0.76315,1,burayksel
12941,13474112,TimFrith,"2025-03-10 22:55:15",0.76315,2,timfrith
12942,13474663,"İlker Akbal","2025-03-11 01:34:17",0.76315,1,lkerakbal
12943,13476172,"Chris Liang","2025-03-11 07:31:16",0.76315,1,chrisliang326
12944,13476264,"Kenan Göçmenoğlu","2025-03-11 07:46:06",0.76315,1,kenangcmn
12945,13476862,feng1129,"2025-03-11 09:27:23",0.76315,1,feng1129
12946,13475923,shinya2011n,"2025-03-11 11:58:11",0.76315,5,shinya2011n
12947,13477179,"Hiroshi Shibutani","2025-03-11 10:28:17",0.76315,1,hiroshishibutani
12948,13477674,"seokseok lam","2025-03-11 12:26:06",0.76315,1,seokseoklam
12949,13477890,"Abhisek Mukherjee","2025-03-11 13:07:51",0.76315,1,abhisekmukherjee93
12950,13478081,RickyShi11,"2025-03-11 13:44:34",0.76315,1,rickyshi11
12951,13478177,RickyShiii,"2025-03-11 14:03:24",0.76315,1,rickyshiii
12952,13478339,"Tim Insley","2025-03-27 19:36:45",0.76315,2,timinsley
12953,13478343,"Pop Pawarisa","2025-03-11 15:06:47",0.76315,4,poppawarisa
12954,8337990,zl201310110,"2025-03-11 15:52:44",0.76315,5,zlzlll
12955,13478911,"Amirhossein Hami","2025-03-11 16:27:39",0.76315,1,amirhosseinhami
12956,13478997,"Bunnada Teeraseranee","2025-03-11 16:44:56",0.76315,1,bunnadateeraseranee
12957,13479256,"Shubh Thakur1111","2025-03-11 17:42:06",0.76315,1,shubhthakur1111
12958,13479270,rinatakashi,"2025-03-11 17:46:46",0.76315,1,sdfjefi2323
12959,13479730,sooinisla,"2025-03-11 19:58:16",0.76315,1,sooinisla
12960,13479781,"Burak Avşar","2025-03-11 20:16:18",0.76315,1,burakavsarr
12961,10976080,oikos1003,"2025-03-12 02:23:40",0.76315,3,oikos1003
12962,13481464,"hideaki kinugawa","2025-03-12 05:29:27",0.76315,1,hideakikinugawa
12963,13481533,FlyToDawn,"2025-03-12 05:48:21",0.76315,1,flytodawn
12964,13481893,EvelynTea,"2025-03-15 03:50:58",0.76315,14,evelyntea
12965,13481945,砂川海人,"2025-03-12 07:35:11",0.76315,1,sanrive
12966,13482013,"Josh Chan ust","2025-03-12 07:51:06",0.76315,1,joshchanust
12967,13482822,"Fabiana De Cesare","2025-03-12 11:00:02",0.76315,1,fabianadecesare
12968,13482827,"Chiu Wing Shan Winnie","2025-03-12 11:01:54",0.76315,1,chiuwingshanwinnie
12969,13482381,"Chan Cheung On, Joseph","2025-03-12 14:11:06",0.76315,2,chancheungonjoseph
12970,13483066,tasgame.buhi,"2025-03-12 11:58:13",0.76315,1,tasgamebuhi
12971,13483097,Chaitanya1297,"2025-03-12 12:04:37",0.76315,1,chaitanya1297
12972,13483868,CharlotteNgChiIan,"2025-03-12 14:19:18",0.76315,1,charlottengchiian
12973,13475579,"Ching AuYeung","2025-03-12 14:30:44",0.76315,5,chingauyeung
12974,13483922,zoie1010,"2025-03-12 14:34:43",0.76315,1,zoie1010
12975,13484156,"Hiroshi desu","2025-03-12 15:32:53",0.76315,1,hiroshidesu
12976,13484260,"ICHIKAWA SHUNYA","2025-03-12 15:55:51",0.76315,1,ichikawashunya
12977,13484865,"Jayla Green","2025-03-27 05:55:46",0.76315,9,jaylagreen
12978,4475732,"José Lucas Falchetti","2025-03-12 19:42:06",0.76315,1,joslucasfalchetti
12979,13485368,"Наталия Королева","2025-03-12 21:10:47",0.76315,1,natkor5185
12980,13485805,"soumia eliraoui","2025-03-12 23:29:30",0.76315,1,soumiaeliraoui
12981,8082077,"Won-Hyouk Jang","2025-03-13 07:57:35",0.76315,2,wonhyoukjang
12982,13487737,"HIROSHI KITA","2025-03-13 08:12:22",0.76315,1,hiroshikita
12983,13489204,wengggggg,"2025-03-13 13:14:37",0.76315,1,wengggggg
12984,13489297,TeaEgg,"2025-03-13 13:33:16",0.76315,1,teaegg013
12985,13489350,"Aromal Dileep","2025-03-13 14:22:47",0.76315,2,aromaldileep
12986,13489880,JMT9454,"2025-03-24 16:20:00",0.76315,9,jmt9454
12987,13489808,Sakura54257,"2025-03-13 15:25:43",0.76315,1,sakura54257
12988,13490243,"Ma Việt Hà","2025-03-13 16:49:06",0.76315,1,mavietha
12989,13490541,"Aaliya Zainab","2025-03-13 18:00:52",0.76315,1,aaliyazainab
12990,13492038,"Cesar Paz Payan","2025-03-14 03:26:32",0.76315,3,cesarpazpayan
12991,13492251,khjoon0502,"2025-03-14 04:40:21",0.76315,1,khjoon0502
12992,13493259,caozy9920#,"2025-03-14 09:12:50",0.76315,1,caozy9920
12993,13493611,"Matteo van den Brink","2025-03-14 10:57:23",0.76315,1,matteovandenbrink
12994,13493753,Itziar123123,"2025-03-14 11:35:44",0.76315,1,itziar123123
12995,13494015,ELópezAragón,"2025-03-15 04:18:26",0.76315,10,elpezaragn
12996,13494030,"Jacob Norton","2025-03-14 13:02:04",0.76315,2,jacobnorton
12997,13495366,"Kohei Sakaki","2025-03-14 14:57:44",0.76315,1,koheisakaki
12998,13496314,"Zeyuan Bao","2025-03-28 07:13:53",0.76315,2,zeyuanbao
12999,13496398,"William Ebright","2025-03-27 19:19:48",0.76315,9,williamebright
13000,13496713,"Pragyat Nikunj","2025-03-14 20:53:06",0.76315,1,pragyatnikunj
13001,12895695,mmhoehne,"2025-03-14 21:09:41",0.76315,1,mmhoehne
13002,13496826,"Singhajit Mangang","2025-03-17 11:19:04",0.76315,2,singhajitmangang
13003,13496841,"Andrei Rudnitskii","2025-03-14 21:36:15",0.76315,1,andreirudnitskii
13004,11007914,landon.lc,"2025-03-14 23:45:14",0.76315,5,landonlc
13005,13489857,"Leslie Aguilarpiedra","2025-03-27 20:34:27",0.76315,8,leslieaguilarpiedra
13006,13496676,"Joey Mills","2025-03-28 03:45:59",0.76315,11,joeymills
13007,13497529,ymadataro,"2025-03-15 03:29:06",0.76315,1,ymadataro
13008,13497712,"mattia gorini","2025-03-15 04:41:13",0.76315,1,mattiagorini
